CUSTOMER_ID,FIRST_NAME,LAST_NAME,COUNTRY,AGE_GROUP,EDUCATION_LEVEL,MARITAL_STATUS
4804,Almeda,Arceneaux,Ukraine,25-39,4,2
4805,Tod,Vaca,Zimbabwe,40-55,1,2
4806,Lyndon,Siebold,Nicaragua,40-55,3,2
4807,Ma,Timothe,Jordan,25-39,3,1
4808,Dorene,Hipsley,Macau,25-39,3,0
4809,Martina,Branning,Netherlands,25-39,3,2
4810,Mui,Hannem,United Arab Emirates,40-55,0,1
4811,Isela,Mathison,Canada,18-25,3,2
4812,Janet,Christophe,Morocco,25-39,2,3
4813,Dian,Dsaachs,United Arab Emirates,25-39,2,1
4814,Apryl,Tudor,Fiji,40-55,1,2
4815,Alissa,Vuyovich,Pakistan,18-25,3,1
4816,Herta,Lanz,Monaco,18-25,2,1
4817,Dollie,Garlitz,Thailand,40-55,4,3
4818,Karol,Pyros,Morocco,25-39,2,2
4819,Aide,Gusler,Portugal,25-39,1,2
4820,Tianna,Nagano,Nigeria,55-67,2,1
4821,Delmy,Ramsaroop,Taiwan,40-55,1,1
4822,Kennith,Goldsworthy,Portugal,25-39,3,1
4823,Darren,Hilburn,St. Kitts & Nevis,25-39,1,2
4824,Delia,Llerena,Fiji,25-39,1,2
4825,Sasha,Brainard,Serbia,25-39,2,2
4826,Felipe,Pesterfield,Lithuania,40-55,0,3
4827,Tierra,Nicholls,Jordan,18-25,2,1
4828,Alyse,Bellin,Czechia,55-67,3,2
4829,Dion,Wrighton,Finland,25-39,1,1
4830,Sophie,Destree,Estonia,25-39,1,0
4831,Kyung,Bottari,Puerto Rico,25-39,1,2
4832,Fidel,Konen,Mauritius,25-39,4,2
4833,Jamee,Krenzke,Nepal,40-55,3,3
4834,Tawnya,Ferjerang,Australia,55-67,4,2
4835,Chantay,Hoffstetter,Réunion,18-25,2,2
4836,Karima,Kitchell,Martinique,18-25,2,2
4837,Lesli,Deanhardt,Pakistan,25-39,4,1
4838,Audrey,Arraiol,United States,40-55,3,2
4839,Yer,Gallander,Finland,25-39,2,2
4840,Elmira,Glaves,Uruguay,18-25,3,2
4841,Rosana,Verges,Vietnam,18-25,1,1
4842,Lyman,Kwang,Slovakia,55-67,2,1
4843,Earle,Biermann,Bangladesh,25-39,3,1
4844,Brendan,Voogd,Switzerland,25-39,2,2
4845,Wes,Verheyen,Guatemala,25-39,6,2
4846,Billy,Orscheln,Peru,40-55,2,1
4847,Adela,Nield,Armenia,40-55,4,2
4848,Dianna,Keitsock,Iraq,18-25,2,1
4849,Alexis,Stjohns,Netherlands,25-39,1,2
4850,Eloy,Pilapil,Gabon,25-39,1,2
4851,Charline,Suran,Thailand,25-39,3,0
4852,Debbie,Baster,Costa Rica,40-55,3,0
4853,Jessica,Micha,St. Lucia,25-39,0,2
4854,Alfonso,Mcalvain,Sint Maarten,40-55,3,2
4855,Louanne,Catucci,Israel,18-25,1,2
4856,Keira,Dohring,Cambodia,25-39,3,1
4857,Mitzie,Melo,Rwanda,25-39,2,2
4858,Ray,Stigall,New Zealand,40-55,1,1
4859,Cassie,Bergmeyer,Greece,18-25,2,2
4860,Valentine,Dowers,New Zealand,18-25,3,2
4861,Latina,Herbick,Sri Lanka,25-39,3,1
4862,Ernie,Hartnett,Latvia,25-39,2,2
4863,Meda,Chaplean,Vietnam,40-55,1,2
4864,Tricia,Riedl,Portugal,25-39,1,2
4865,Rosanna,Lelah,Monaco,40-55,4,1
4866,Jacquiline,Vatch,Taiwan,40-55,1,2
4867,Rhiannon,Polverari,United States,18-25,3,2
4868,Angelique,Wiederhold,Belarus,25-39,6,2
4869,Twanda,Vitro,Bahrain,40-55,3,3
4870,Tod,Karch,Saudi Arabia,25-39,1,1
4871,Shanae,Eilerman,United Arab Emirates,25-39,3,0
4872,Lupe,Perl,Uruguay,25-39,4,1
4873,Hildegard,Peveler,Dominican Republic,25-39,2,2
4874,Darby,Barbiere,Switzerland,18-25,6,0
4875,Aubrey,Fahrlander,Venezuela,25-39,4,1
4876,Maxie,Vanderbilt,South Africa,25-39,1,1
4877,Marlana,Guerrido,Finland,25-39,1,1
4878,Vella,Beien,Albania,18-25,1,2
4879,Elise,Aponte,Hong Kong,40-55,3,2
4880,Anja,Dufner,Mongolia,25-39,3,0
4881,Lon,Montesa,Russia,40-55,1,3
4882,Audra,Vicuna,Tanzania,40-55,4,3
4883,Erich,Schoene,Austria,18-25,2,2
4884,Mae,Tivar,Mexico,40-55,1,0
4885,Felisha,Aguallo,Malaysia,18-25,0,2
4886,Shakira,Laviero,Canada,25-39,2,1
4887,Beatrice,Stiller,Norway,25-39,6,0
4888,Stefani,Giorgianni,Costa Rica,25-39,0,1
4889,Mona,Lamascolo,Cameroon,18-25,6,2
4890,Max,Cartwright,United States,18-25,1,2
4891,Evangeline,Sundseth,Lithuania,40-55,3,2
4892,Lura,Renney,Turkey,40-55,6,2
4893,Filomena,Pechacek,Romania,25-39,2,2
4894,Charity,Puccetti,Guernsey,25-39,4,1
4895,Mohammed,Middlekauff,Kuwait,40-55,3,2
4896,Angie,Perl,Costa Rica,25-39,1,2
4897,Latosha,Minnich,Estonia,25-39,3,2
4898,Frankie,Jaudon,Sint Maarten,25-39,4,3
4899,Kathey,Coskey,Benin,25-39,3,2
4900,Thomasena,Zapalac,Mexico,25-39,3,2
4901,Star,Lunz,Poland,40-55,1,1
4902,Catrina,Tenbrink,Norway,25-39,1,0
4903,Sherita,Fedorko,Luxembourg,40-55,3,1
4904,Ferdinand,Hay,Slovenia,40-55,1,0
4905,Rosetta,Dewhirst,Tunisia,40-55,2,2
4906,Meaghan,Aguallo,South Korea,40-55,0,2
4907,Anisha,Tanh,Philippines,25-39,3,3
4908,Brianna,Mummert,India,18-25,1,0
4909,Thea,Heningburg,Panama,25-39,3,2
4910,Malinda,Mussen,Bahrain,25-39,3,1
4911,Luz,Mawyer,Libya,55-67,6,3
4912,Larry,Cockrin,Hong Kong,25-39,3,0
4913,Rafaela,Minnix,Vietnam,25-39,3,2
4914,Brunilda,Wampol,Cyprus,18-25,2,2
4915,Arlene,Lapp,Peru,55-67,4,2
4916,Candida,Hyland,Ireland,18-25,3,3
4917,Arnette,Rife,Congo - Kinshasa,25-39,2,1
4918,Natasha,Bold,Canada,25-39,3,1
4919,Ramon,Kirkham,Albania,25-39,3,2
4920,Alisha,Elguezabal,Caribbean Netherlands,25-39,3,3
4921,Thu,Martelle,Uganda,25-39,2,1
4922,Denice,Jennett,Sri Lanka,25-39,2,2
4923,Shirely,Randolf,Egypt,25-39,3,2
4924,Jennine,Kautz,Chile,40-55,3,1
4925,Evette,Faletti,Macedonia (FYROM),25-39,1,2
4926,Valerie,Millman,Bangladesh,40-55,3,1
4927,Layla,Mccart,Romania,25-39,2,2
4928,Remona,Valentine,Chile,25-39,2,1
4929,Anita,Biehn,Bangladesh,18-25,6,0
4930,Abigail,Chmelik,Martinique,25-39,3,2
4931,Charity,Pandya,Thailand,25-39,4,1
4932,Marquetta,Devlin,Switzerland,25-39,0,2
4933,Sadye,Woznick,Algeria,55-67,2,2
4934,Denise,Grantland,United States,25-39,2,2
4935,Madalene,Punches,Mali,25-39,0,1
4936,Shelley,Legget,Algeria,25-39,0,0
4937,Christian,Koetje,Malaysia,25-39,2,2
4938,Rebecka,Mclaine,Albania,18-25,4,2
4939,Jared,Basini,United States,25-39,1,2
4940,Alberta,Volpi,Mexico,18-25,2,1
4941,Jacinta,Rosenberger,Italy,25-39,1,2
4942,Billy,Kitcher,Uganda,25-39,3,2
4943,Corene,Borgia,Jamaica,25-39,3,0
4944,Josie,Godines,South Africa,40-55,1,1
4945,Tayna,Presswood,Nigeria,55-67,4,0
4946,Emmaline,Henby,Monaco,40-55,2,2
4947,Coral,Sjoquist,Ireland,18-25,2,3
4948,Kristeen,Henrickson,Uganda,18-25,4,2
4949,Coreen,Richman,Netherlands,25-39,3,1
4950,Shona,Duchesne,Kenya,18-25,6,2
4951,Randy,Ranney,Belgium,25-39,3,0
4952,Franklyn,Vattes,Kuwait,18-25,3,2
4953,Rhona,Cruff,Guadeloupe,18-25,3,2
4954,Ethelyn,Paddio,Sudan,18-25,2,3
4955,Jeannie,Sause,Belgium,25-39,1,2
4956,Sheryll,Vanloan,Rwanda,25-39,3,1
4957,Sherlene,Woode,Costa Rica,40-55,2,2
4958,Carmen,Rzepecki,Sweden,25-39,1,2
4959,Rivka,Maurais,Iraq,40-55,1,1
4960,Odell,Degler,Croatia,40-55,1,2
4961,Tawanna,Nahas,Algeria,25-39,0,3
4962,Ethel,Kadar,Malaysia,55-67,1,0
4963,Tristan,Lincicum,Vietnam,18-25,3,1
4964,Valeri,Coolbeth,Italy,18-25,3,2
4965,Cindy,Tincher,Algeria,25-39,6,2
4966,Bethanie,Mcclellon,Monaco,55-67,2,2
4967,Shenna,Scocca,Philippines,25-39,3,2
4968,Rich,Weyer,Vietnam,25-39,2,2
4969,Laureen,Macmanus,Iceland,18-25,1,1
4970,Shanice,Spivack,South Africa,18-25,1,2
4971,Ruthanne,Kendrew,South Africa,25-39,2,3
4972,Garrett,Rogian,Algeria,25-39,1,3
4973,Andreas,Caminero,Taiwan,18-25,1,1
4974,Delphine,Silverthorn,Canada,18-25,4,2
4975,Aletha,Sealock,Taiwan,40-55,4,2
4976,Jolyn,Ferron,Uruguay,40-55,3,0
4977,Clelia,Ronson,Nigeria,25-39,1,1
4978,Trey,Nickson,Israel,18-25,3,2
4979,Sheryll,Cholewinski,Sweden,40-55,1,2
4980,Claudio,Polich,French Guiana,40-55,2,2
4981,Savannah,Callahan,Japan,40-55,4,0
4982,Shanelle,Kip,Tunisia,40-55,1,2
4983,Lizeth,Hagner,Brazil,18-25,4,2
4984,Raymon,Goens,Nepal,18-25,2,2
4985,Hung,Krenzer,Slovakia,25-39,4,2
4986,Bronwyn,Jackowiak,Israel,25-39,2,0
4987,Cornelius,Rosenbaum,Guam,25-39,4,2
4988,Berneice,Altier,Aruba,40-55,3,2
4989,Elvina,Bodison,United Arab Emirates,18-25,3,1
4990,Terrance,Tomsic,Israel,18-25,1,1
4991,Todd,Macadam,New Zealand,18-25,3,1
4992,Refugio,Alley,Togo,18-25,3,1
4993,Deangelo,Kyseth,Oman,25-39,0,1
4994,Karmen,Capobianco,United Kingdom,25-39,3,1
4995,Maryann,Pavletic,Malta,40-55,0,1
4996,Leland,Sarani,Belgium,40-55,2,2
4997,Marisol,Pevehouse,Belgium,25-39,3,2
4998,Sheldon,Pivec,South Korea,40-55,2,2
4999,Tarra,Rediger,Gibraltar,25-39,3,2
5000,Myrna,Wintringham,Czechia,18-25,1,1
5001,Hertha,Slade,Nicaragua,25-39,4,0
5002,Kasi,Felks,Réunion,40-55,0,2
5003,Latrina,Hayth,Egypt,40-55,1,2
5004,Edra,Landreneau,Mozambique,40-55,3,2
5005,Harriet,Dechambeau,Ireland,18-25,3,0
5006,Leeanna,Recla,Bahrain,40-55,1,3
5007,Deena,Hugo,Taiwan,18-25,1,1
5008,Sheridan,Mashaw,Latvia,18-25,2,3
5009,Trent,Momon,Ecuador,25-39,6,1
5010,Michelle,Kalhorn,Malta,25-39,4,1
5011,Beata,Lemarie,St. Lucia,25-39,1,2
5012,Tenisha,Worst,Kazakhstan,40-55,2,1
5013,Briana,Grafenstein,Laos,55-67,2,2
5014,Felicia,Herbert,Turkmenistan,40-55,2,2
5015,Jack,Breeze,Saudi Arabia,25-39,3,1
5016,Peg,Buntyn,Israel,40-55,1,2
5017,Sharita,Half,Panama,25-39,2,0
5018,Chandra,Lewandoski,Australia,18-25,3,2
5019,Cris,Baley,Bangladesh,25-39,3,1
5020,Yolonda,Hoemann,United States,25-39,0,2
5021,Demetrice,Knick,Algeria,25-39,6,2
5022,Burton,Dux,Jamaica,25-39,3,3
5023,Regenia,Ache,Honduras,25-39,2,2
5024,Tomiko,Bueckers,Brazil,18-25,6,3
5025,Trista,Kenderdine,Bahamas,55-67,3,2
5026,Alayna,Drone,Switzerland,18-25,1,1
5027,Arlyne,Russo,Peru,40-55,2,3
5028,Bee,Wools,Sweden,40-55,2,1
5029,Luanna,Mitchiner,Namibia,40-55,2,1
5030,Niesha,Schermer,Qatar,18-25,3,2
5031,Valorie,Serice,Oman,25-39,3,1
5032,Alisha,Rivenburgh,Sint Maarten,25-39,1,1
5033,Rosaria,Bers,Germany,18-25,1,0
5034,Lan,Huppenbauer,Tanzania,40-55,2,1
5035,Winston,Snethen,India,18-25,3,1
5036,Arnette,Sampogna,Pakistan,25-39,1,2
5037,Valarie,Schwenke,Thailand,25-39,4,2
5038,Chanel,Martinex,Madagascar,40-55,4,3
5039,Iliana,Eby,Japan,18-25,3,2
5040,Lelah,Greber,Tunisia,18-25,1,2
5041,Avelina,Figueroa,Malta,25-39,3,0
5042,Emelda,Kapperman,Nepal,25-39,1,1
5043,Williemae,Okuley,Moldova,25-39,3,2
5044,Samatha,Cao,Gibraltar,25-39,1,1
5045,Jonie,Deraveniere,Indonesia,25-39,6,1
5046,Winston,Jahnke,China,40-55,1,1
5047,Lacey,Shafran,Kazakhstan,18-25,6,1
5048,Trang,Cychosz,Mexico,55-67,3,2
5049,Margret,Patmon,Paraguay,25-39,3,2
5050,Adele,Mckevitt,Cyprus,55-67,3,3
5051,Norris,Sankary,Venezuela,18-25,2,1
5052,Tressie,Dubson,Mauritius,25-39,3,2
5053,Williemae,Paganini,Germany,25-39,2,2
5054,Allyson,Demich,Bulgaria,25-39,3,2
5055,Rosio,Bovain,Kenya,18-25,1,1
5056,Cleo,Deppen,India,40-55,1,2
5057,Delmar,Adame,Luxembourg,25-39,1,2
5058,Janita,Koppang,Romania,25-39,1,1
5059,Dreama,Dashne,Guam,25-39,1,1
5060,Shalanda,Gehm,Georgia,40-55,2,1
5061,Honey,Spomer,Kyrgyzstan,25-39,1,2
5062,Ruthe,Knipping,Mauritius,40-55,3,1
5063,Jaquelyn,Koppa,Brunei,25-39,1,2
5064,Sonja,Batarse,Indonesia,25-39,3,1
5065,Winter,Kinter,St. Vincent & Grenadines,40-55,2,2
5066,Roseanna,Hoffart,Ethiopia,18-25,1,1
5067,Thomasena,Namanworth,Luxembourg,40-55,1,2
5068,Theressa,Vorhies,Ukraine,18-25,3,1
5069,Maris,Waggy,Chile,25-39,2,0
5070,Jose,Nipps,Indonesia,25-39,2,3
5071,Verena,Gilcrest,Hong Kong,25-39,3,2
5072,Sherika,Zehrer,Saudi Arabia,18-25,2,1
5073,Gilda,Allerton,Argentina,25-39,4,1
5074,Kourtney,Sjoberg,Martinique,25-39,2,1
5075,Clorinda,Compean,India,18-25,2,2
5076,Chantal,Zugg,Azerbaijan,18-25,4,1
5077,Yuriko,Bissol,Israel,25-39,3,2
5078,Glennis,Gentili,Panama,18-25,1,3
5079,Lynnette,Mamaclay,Guam,25-39,1,3
5080,Boris,Gauss,Algeria,40-55,2,2
5081,Tyisha,El,Kazakhstan,25-39,1,3
5082,Debera,Pearson,Serbia,55-67,3,1
5083,Maurita,Wiesehan,Vietnam,25-39,1,2
5084,Marilyn,Ripper,Maldives,25-39,4,2
5085,Scarlett,Zeiser,Israel,40-55,2,1
5086,Delores,Vise,Guyana,25-39,1,3
5087,Kallie,Rametta,Greece,18-25,3,0
5088,Garland,Larrow,St. Vincent & Grenadines,18-25,3,0
5089,Reiko,Hoge,Mexico,18-25,1,2
5090,Charise,Sunderman,Australia,25-39,1,1
5091,Willena,Fabiano,Australia,25-39,2,2
5092,Mildred,Manalang,Italy,25-39,3,1
5093,Myrle,Nauarro,Bahamas,40-55,3,2
5094,Alise,Lawrey,Brazil,25-39,3,2
5095,Gearldine,Keomuangtai,Georgia,18-25,2,0
5096,Tanisha,Schindele,Paraguay,18-25,1,2
5097,Jose,Rosselle,Kenya,25-39,6,3
5098,Alane,Michales,Bangladesh,25-39,3,2
5099,Stan,Krallman,Puerto Rico,25-39,2,3
5100,Rebbecca,Portela,Iraq,18-25,6,1
5101,Adela,Acton,Maldives,40-55,3,1
5102,Ciera,Slodysko,Japan,18-25,1,1
5103,Karyl,Kaemmerling,Cook Islands,40-55,1,2
5104,Erik,Oyen,El Salvador,25-39,1,1
5105,Pamala,Griffith,Ghana,25-39,2,2
5106,Valrie,Terheggen,Egypt,40-55,3,1
5107,Carylon,Mccory,Germany,25-39,3,1
5108,Bonnie,Tekulve,Switzerland,40-55,3,1
5109,Salina,Soderman,Russia,25-39,3,3
5110,Marna,Rowels,Germany,25-39,2,2
5111,Becki,Radmall,Poland,40-55,1,2
5112,Wonda,Pittsley,United States,25-39,1,2
5113,Alan,Banda,Puerto Rico,25-39,2,1
5114,Cami,Szollosi,Luxembourg,18-25,1,1
5115,Quentin,Maloof,Nigeria,25-39,3,1
5116,Zella,Ruhter,Tunisia,25-39,2,2
5117,Jammie,Mirman,Latvia,25-39,3,1
5118,Jerrold,Truhe,Belgium,40-55,3,3
5119,Lincoln,Mondella,Croatia,25-39,2,2
5120,Susan,Ekdahl,Czechia,40-55,3,2
5121,Contessa,Sastre,Uruguay,25-39,1,2
5122,Holley,Heineken,Chile,18-25,2,2
5123,Wilhemina,Dorning,Palestine,25-39,1,1
5124,Susie,Dibartolomeo,Malaysia,40-55,1,2
5125,Tessa,Goist,Cambodia,18-25,1,3
5126,Selma,Horridge,United States,18-25,3,2
5127,Mara,Shue,Kuwait,25-39,3,2
5128,Caroll,Monserrat,Costa Rica,40-55,2,2
5129,Kimberlee,Gutenberg,Morocco,18-25,1,2
5130,Levi,Cuningham,Ukraine,40-55,2,3
5131,Justa,Blomquist,Germany,25-39,3,1
5132,Crissy,Prebish,Guyana,25-39,2,2
5133,Lucia,Quirion,Canada,25-39,4,2
5134,Akilah,Camarda,Slovenia,25-39,1,2
5135,Awilda,Erlewine,Netherlands,25-39,2,2
5136,Kenna,Vanauken,Chile,18-25,2,2
5137,Rhonda,Feaganes,Philippines,18-25,4,2
5138,Shanda,Musslewhite,Austria,25-39,3,2
5139,Kami,Hogrefe,Iceland,40-55,4,1
5140,Myrtis,Demora,Senegal,25-39,3,2
5141,Isreal,Bluming,Guam,18-25,2,2
5142,Loree,Whysong,India,25-39,3,2
5143,Judson,Breault,Greece,25-39,1,0
5144,Bryon,Mcginnity,Senegal,25-39,0,3
5145,Kanisha,Cilek,Bulgaria,40-55,3,2
5146,Melba,Stites,Sweden,25-39,4,2
5147,Barbar,Liske,Bolivia,40-55,3,2
5148,Tosha,Held,United Kingdom,40-55,1,1
5149,Aubrey,Natani,Palestine,18-25,2,1
5150,Ian,Lustberg,Suriname,25-39,6,2
5151,Lilian,Hulstine,Hong Kong,18-25,2,0
5152,Ruthanne,Kiffe,Lebanon,18-25,3,2
5153,Edmund,Doukas,Russia,25-39,2,3
5154,Tawanna,Kliethermes,Belarus,25-39,1,2
5155,Gerry,Incarnato,Bosnia & Herzegovina,40-55,1,2
5156,Velva,Eisiminger,Portugal,40-55,2,2
5157,Janey,Mackiewicz,Pakistan,25-39,2,1
5158,Cody,Akapo,Japan,18-25,2,2
5159,Julian,Bowland,Jordan,18-25,1,0
5160,Salina,Leona,Afghanistan,18-25,2,2
5161,Judson,Highman,Taiwan,40-55,6,3
5162,Jenni,Rosenkoetter,Serbia,55-67,1,1
5163,Phoebe,Dom,United Kingdom,40-55,1,2
5164,Cletus,Capek,Kazakhstan,25-39,4,2
5165,Georgie,Gushard,Slovakia,40-55,3,0
5166,Marissa,Fackrell,Jordan,40-55,4,2
5167,Maya,Kindermann,Guatemala,55-67,2,0
5168,Angel,Gabaldon,Tanzania,25-39,0,1
5169,Thi,Figert,U.S. Virgin Islands,25-39,2,1
5170,Venita,Guenthner,Venezuela,25-39,2,1
5171,Gina,Ficklin,Greece,18-25,1,2
5172,Marla,Bittman,Taiwan,18-25,2,0
5173,Teresa,Cracolici,Croatia,25-39,1,3
5174,Elizabet,Feiner,Cayman Islands,40-55,4,1
5175,Nicky,Yeldell,Australia,25-39,2,3
5176,Melynda,Spreitzer,Azerbaijan,25-39,3,2
5177,Nicholas,Arenos,Puerto Rico,18-25,1,1
5178,Ermelinda,Lauth,Kuwait,25-39,3,2
5179,Donnie,Agosta,Spain,25-39,2,2
5180,Donnie,Lizarda,Slovenia,25-39,3,2
5181,Celestine,Dominique,Croatia,25-39,3,2
5182,Mallie,Saldibar,Indonesia,40-55,1,2
5183,Vince,Semke,Trinidad & Tobago,18-25,1,2
5184,Julia,Gullatte,Iraq,25-39,3,2
5185,Jacquline,Vangilder,Monaco,40-55,2,2
5186,Tory,Pascale,Chile,18-25,1,2
5187,Stefania,Furno,Uganda,25-39,1,2
5188,Jospeh,Marzano,Curaçao,18-25,1,1
5189,Yasmin,Colten,Andorra,40-55,0,2
5190,Erwin,Belyea,Slovenia,25-39,1,1
5191,Micki,Gyllenband,Chile,40-55,1,2
5192,Eleonore,Hoyland,United Arab Emirates,25-39,1,2
5193,Basilia,Skarupa,United Kingdom,18-25,1,2
5194,Yon,Tadt,Kuwait,25-39,1,1
5195,Lawanna,Trattner,Costa Rica,55-67,1,1
5196,Amado,Fonte,Poland,40-55,3,2
5197,Stefanie,Ruetz,Morocco,25-39,2,2
5198,Joya,Fritsche,Taiwan,40-55,3,2
5199,Hermelinda,Ricardson,Brunei,40-55,3,2
5200,Domenic,Verlato,Canada,18-25,6,0
5201,Santo,Klimaszewski,Turkmenistan,25-39,3,2
5202,Jasmine,Faivre,Mongolia,18-25,3,2
5203,Randall,Biddy,Germany,25-39,1,2
5204,Candis,Standerfer,Lithuania,25-39,1,2
5205,Latasha,Hanawalt,Latvia,18-25,0,2
5206,Angila,Sanchez,Indonesia,25-39,4,1
5207,Liliana,Dropinski,Hong Kong,25-39,4,2
5208,Fatimah,Mewborn,Argentina,40-55,3,1
5209,Consuelo,Isaiah,Philippines,40-55,1,2
5210,Randall,Laliotis,Iran,25-39,3,2
5211,Shondra,Goleman,Russia,18-25,1,2
5212,Jone,Maceda,Gabon,18-25,4,1
5213,Hermina,Punihaole,Venezuela,40-55,2,2
5214,Giovanna,Oxton,Belarus,55-67,4,1
5215,Lyndia,Mccartin,Spain,25-39,0,1
5216,Hollis,Bolan,Slovakia,25-39,1,3
5217,Twanna,Chenevey,Georgia,25-39,3,3
5218,Vivienne,Engl,Cambodia,25-39,4,2
5219,Hue,Murat,Cyprus,25-39,6,2
5220,Trish,Neary,Australia,18-25,1,2
5221,Benton,Luchterhand,Albania,40-55,1,2
5222,Lenna,Starmer,United Kingdom,25-39,4,2
5223,Ai,Garelik,Zimbabwe,25-39,3,2
5224,Ngan,Riedle,Indonesia,25-39,1,3
5225,Shelby,Mallin,Mexico,25-39,3,1
5226,Serena,Rarey,Hong Kong,40-55,3,1
5227,Ronna,Greenen,Ireland,25-39,0,0
5228,Dalila,Destefani,Tunisia,18-25,1,1
5229,Sonny,Konopacki,Bahrain,25-39,2,1
5230,Karolyn,Dabadie,French Guiana,18-25,3,2
5231,Tamica,Zurkus,Turkmenistan,40-55,1,2
5232,Ashely,Bowie,Greece,25-39,3,1
5233,Rich,Mofield,Guatemala,25-39,2,2
5234,Lorilee,Bisesi,Ukraine,25-39,2,2
5235,Ute,Trostle,Uganda,25-39,1,1
5236,Miki,Sandage,United States,25-39,2,3
5237,Stanton,Sipriano,Macau,40-55,2,2
5238,Ebony,Solivan,Monaco,25-39,1,1
5239,Susan,Kacic,Morocco,40-55,3,1
5240,Amparo,Ryman,Denmark,40-55,1,3
5241,Raguel,Mozdzierz,Malaysia,25-39,3,2
5242,Addie,Thornes,Panama,18-25,1,1
5243,Rubi,Dagnan,South Korea,18-25,2,2
5244,Marjorie,Seguin,United States,25-39,3,2
5245,Delia,Mottern,Hong Kong,25-39,2,2
5246,Gabriela,Zindell,Australia,40-55,3,2
5247,Audrey,Ragula,Romania,18-25,2,2
5248,Celesta,Eagan,Australia,25-39,1,0
5249,Jayson,Kolkemeyer,Sierra Leone,18-25,3,1
5250,Mariah,Rusi,Paraguay,18-25,4,2
5251,Aurora,Killion,Gabon,25-39,4,1
5252,Maxwell,Buehl,Curaçao,40-55,4,2
5253,Doris,Kotula,Lithuania,40-55,2,2
5254,Evan,Ruffo,St. Kitts & Nevis,25-39,2,2
5255,Kimberely,Hogrefe,Cameroon,40-55,0,1
5256,Candance,Bindel,Greece,18-25,3,2
5257,Houston,Kozlowski,Italy,40-55,2,2
5258,Maybell,Otte,Malta,25-39,2,2
5259,Terry,Consalvo,Macedonia (FYROM),25-39,2,3
5260,Bradly,Erxleben,Ukraine,40-55,2,3
5261,Inger,Seide,Côte d’Ivoire,18-25,2,1
5262,Celeste,Jackstadt,Russia,18-25,3,1
5263,Rashida,Haims,Canada,18-25,3,1
5264,Tonda,Steggeman,Malaysia,25-39,3,1
5265,Alaina,Furbish,Hong Kong,25-39,4,0
5266,Sal,Maenner,Honduras,18-25,1,2
5267,Marlys,Glew,Mexico,18-25,1,0
5268,Arletha,Massucci,Latvia,40-55,2,2
5269,Dick,Seneca,Israel,18-25,2,1
5270,Darrell,Rook,El Salvador,40-55,6,2
5271,Yoshie,Uitz,Slovakia,18-25,1,1
5272,Adela,Pili,Canada,18-25,2,1
5273,Calandra,Kecskes,Réunion,25-39,1,3
5274,Tonda,Rocha,Latvia,40-55,2,2
5275,Madalyn,Pace,Slovakia,25-39,1,2
5276,Elliott,Figgeurs,Switzerland,25-39,6,1
5277,Dalia,Shelor,Chile,18-25,2,2
5278,Melvin,Spanier,Saudi Arabia,25-39,3,1
5279,Winford,Malagon,Barbados,18-25,1,2
5280,Dayna,League,Brazil,55-67,2,2
5281,Ardelia,Saile,Cyprus,25-39,1,1
5282,Lamar,Minford,Ireland,40-55,1,2
5283,Shenika,Geddes,Australia,55-67,4,1
5284,Larae,Jelen,Ukraine,18-25,3,2
5285,Jamal,Imus,Laos,25-39,1,1
5286,Nickolas,Tiggs,Cyprus,18-25,3,1
5287,Solomon,Tenebruso,Dominican Republic,25-39,1,2
5288,Ardith,Paten,Lebanon,18-25,1,1
5289,Norberto,Mumm,Australia,25-39,2,1
5290,Boyd,Singelton,Singapore,40-55,1,1
5291,Brigida,Klunder,Iraq,55-67,3,2
5292,Yetta,Pianka,Indonesia,25-39,2,2
5293,Dotty,Vulgamott,Cambodia,25-39,1,1
5294,Clelia,Mcculough,Indonesia,40-55,2,1
5295,Renaldo,Giddens,Tajikistan,40-55,1,1
5296,Leigha,Mottola,Sri Lanka,25-39,1,2
5297,Yung,Ardelean,Pakistan,18-25,3,3
5298,Humberto,Casada,Guatemala,25-39,2,2
5299,Lanell,Hailey,Panama,18-25,2,2
5300,Amira,Zettlemoyer,Georgia,18-25,3,2
5301,Afton,Pittari,Russia,25-39,2,0
5302,Tierra,Gilsdorf,Lebanon,25-39,3,2
5303,Alice,Thorson,Réunion,25-39,2,1
5304,Ira,Raybon,Cape Verde,40-55,4,3
5305,Agripina,Hickox,Turkey,18-25,3,2
5306,Franchesca,Pieters,China,18-25,2,2
5307,Pierre,Granado,Switzerland,25-39,1,2
5308,Bradley,Cousens,France,40-55,3,1
5309,Denita,Mckemie,Antigua & Barbuda,25-39,2,2
5310,Mi,Crumly,Lithuania,40-55,3,2
5311,Golda,Ropiski,Jamaica,25-39,0,2
5312,Robbin,Cothran,Ecuador,18-25,2,3
5313,Versie,Hawksley,Jersey,25-39,2,2
5314,Arie,Parzych,Sri Lanka,40-55,2,3
5315,Nicol,Emlin,Venezuela,25-39,0,2
5316,Thomas,Grefe,Norway,25-39,1,1
5317,Doretta,Langlo,Germany,25-39,1,2
5318,Margot,Newingham,Algeria,40-55,1,3
5319,Ramon,Weltmer,Senegal,25-39,2,2
5320,Laree,Bussy,United Kingdom,18-25,1,2
5321,Nakita,Devitto,Ireland,25-39,1,3
5322,Lavonna,Rambus,Venezuela,25-39,1,2
